id,original,surface,pronunciation,status,image,image_page,wikidata,capital,continent,population,area_km2,established_year,description
178,エクアドル共和国,エクアドル共和国,エクアドルキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ecuador.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Ecuador.svg,Q736,キト,南アメリカ,16938986,257204.27,1809,エクアドル共和国（エクアドルきょうわこく、（スペイン語: República del Ecuador）、通称エクアドルは、南アメリカ大陸北西部に位置する共和制国家。
179,赤道ギニア,赤道ギニア,セキドウギニア,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Equatorial_Guinea.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Equatorial_Guinea.svg,Q983,ラパス,アフリカ,1847549,28051,1968,赤道ギニア共和国、通称赤道ギニアは、中部アフリカの共和制国家。
179,赤道ギニア共和国,赤道ギニア共和国,セキドウギニアキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Equatorial_Guinea.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Equatorial_Guinea.svg,Q983,ラパス,アフリカ,1847549,28051,1968,赤道ギニア共和国、通称赤道ギニアは、中部アフリカの共和制国家。
180,エストニア,エストニア,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Estonia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Estonia.svg,Q191,タリン,ヨーロッパ,1369995,45335,1918,北ヨーロッパの共和制国家。首都はタリン、面積約4万5000平方キロメートル、人口約136万人。
180,エストニア共和国,エストニア共和国,エストニアキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Estonia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Estonia.svg,Q191,タリン,ヨーロッパ,1369995,45335,1918,北ヨーロッパの共和制国家。首都はタリン、面積約4万5000平方キロメートル、人口約136万人。
181,パラオ,パラオ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Palau.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Palau.svg,Q695,ンゲルルムッド,オセアニア島嶼部/オセアニア,21729,465.550362,1981,パラオ共和国、通称パラオは、太平洋上のオセアニア州に位置し、フィリピンの東方にあるミクロネシア地域の島々からなる共和制国家。首都はマルキョク。
181,パラオ共和国,パラオ共和国,パラオキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Palau.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Palau.svg,Q695,ンゲルルムッド,オセアニア島嶼部/オセアニア,21729,465.550362,1981,パラオ共和国、通称パラオは、太平洋上のオセアニア州に位置し、フィリピンの東方にあるミクロネシア地域の島々からなる共和制国家。首都はマルキョク。
182,トンガ,トンガ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Tonga.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Tonga.svg,Q678,ヌクアロファ,オセアニア,105697,748.506563,1970,トンガ王国、通称トンガは、南太平洋のポリネシアに位置する立憲君主制国家。首都はトンガタプ島に位置するヌクアロファである。
182,トンガ王国,トンガ王国,トンガオウコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Tonga.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Tonga.svg,Q678,ヌクアロファ,オセアニア,105697,748.506563,1970,トンガ王国、通称トンガは、南太平洋のポリネシアに位置する立憲君主制国家。首都はトンガタプ島に位置するヌクアロファである。
183,トリニダード・トバゴ,トリニダード・トバゴ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Trinidad_and_Tobago.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Trinidad_and_Tobago.svg,Q754,ポートオブスペイン,北アメリカ,1369125,5128,1889,トリニダード・トバゴ共和国、通称トリニダード・トバゴは、カリブ海の小アンティル諸島南部に位置するトリニダード島とトバゴ島の2島と属領からなる共和制国家で、イギリス連邦加盟国である。
183,トリニダード・トバゴ共和国,トリニダード・トバゴ共和国,トリニダードトバゴキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Trinidad_and_Tobago.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Trinidad_and_Tobago.svg,Q754,ポートオブスペイン,北アメリカ,1369125,5128,1889,トリニダード・トバゴ共和国、通称トリニダード・トバゴは、カリブ海の小アンティル諸島南部に位置するトリニダード島とトバゴ島の2島と属領からなる共和制国家で、イギリス連邦加盟国である。
184,トルコ,トルコ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Turkey.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Turkey.svg,Q43,アンカラ,アジア/ヨーロッパ,85279553,783562,1923,トルコ共和国、通称トルコは、西アジアに位置するアナトリア半島（小アジア）と南ヨーロッパに位置するバルカン半島東南端の東トラキア地方を領有する共和制国家。首都はアンカラ。
184,トルコ共和国,トルコ共和国,トルコキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Turkey.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Turkey.svg,Q43,アンカラ,アジア/ヨーロッパ,85279553,783562,1923,トルコ共和国、通称トルコは、西アジアに位置するアナトリア半島（小アジア）と南ヨーロッパに位置するバルカン半島東南端の東トラキア地方を領有する共和制国家。首都はアンカラ。
184,テュルキエ,テュルキエ,テュルキエ,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Turkey.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Turkey.svg,Q43,アンカラ,アジア/ヨーロッパ,85279553,783562,1923,トルコ共和国、通称トルコは、西アジアに位置するアナトリア半島（小アジア）と南ヨーロッパに位置するバルカン半島東南端の東トラキア地方を領有する共和制国家。首都はアンカラ。
185,ツバル,ツバル,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Tuvalu.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Tuvalu.svg,Q672,フナフティ島,オセアニア島嶼部/オセアニア,10643,25.14,1978,オセアニアに位置する9つの島からなる立憲君主制国家。かつてはエリス諸島と呼ばれていた。首都はフナフティ。イギリス連邦（コモンウェルス）加盟国のひとつ。
186,ウガンダ,ウガンダ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Uganda.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Uganda.svg,Q1036,カンパラ,アフリカ,47123531,241038,1962,ウガンダ共和国、通称ウガンダは、東アフリカに位置する共和制国家で、イギリス連邦加盟国である。
186,ウガンダ共和国,ウガンダ共和国,ウガンダキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Uganda.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Uganda.svg,Q1036,カンパラ,アフリカ,47123531,241038,1962,ウガンダ共和国、通称ウガンダは、東アフリカに位置する共和制国家で、イギリス連邦加盟国である。
187,ウクライナ,ウクライナ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ukraine.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Ukraine.svg,Q212,キーウ,ヨーロッパ,41167335,603550,900,東ヨーロッパに位置する共和制国家。首都はキーウ。
188,イギリス,イギリス,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_Kingdom_%283-5%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_United_Kingdom_%283-5%29.svg,Q145,ロンドン,ヨーロッパ,67326569,242495,1801,グレートブリテン及び北アイルランド連合王国、通称イギリスは、北西ヨーロッパに位置し、グレートブリテン島、北アイルランド、その他多くの島々から成る立憲君主制国家。
188,英国,英国,エイコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_Kingdom_%283-5%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_United_Kingdom_%283-5%29.svg,Q145,ロンドン,ヨーロッパ,67326569,242495,1801,グレートブリテン及び北アイルランド連合王国、通称イギリスは、北西ヨーロッパに位置し、グレートブリテン島、北アイルランド、その他多くの島々から成る立憲君主制国家。
188,グレートブリテン及び北アイルランド連合王国,グレートブリテン及び北アイルランド連合王国,グレートブリテンオヨビキタアイルランドレンゴウオウコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_Kingdom_%283-5%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_United_Kingdom_%283-5%29.svg,Q145,ロンドン,ヨーロッパ,67326569,242495,1801,グレートブリテン及び北アイルランド連合王国、通称イギリスは、北西ヨーロッパに位置し、グレートブリテン島、北アイルランド、その他多くの島々から成る立憲君主制国家。
189,タンザニア,タンザニア,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Tanzania.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Tanzania.svg,Q924,ドドマ,アフリカ,61741120,947303,1964,タンザニア連合共和国、通称タンザニアは、東アフリカにある共和制国家。イギリス連邦加盟国。
189,タンザニア連合共和国,タンザニア連合共和国,タンザニアレンゴウキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Tanzania.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Tanzania.svg,Q924,ドドマ,アフリカ,61741120,947303,1964,タンザニア連合共和国、通称タンザニアは、東アフリカにある共和制国家。イギリス連邦加盟国。
190,アメリカ,アメリカ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States_%28DDD-F-416E_specifications%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_United_States_%28DDD-F-416E_specifications%29.svg,Q30,ワシントンD.C.,北アメリカ,340110988,9826675,1776,北アメリカ大陸中央部および北西部（アラスカ州）に位置し、大西洋と太平洋に面する連邦共和国。首都はコロンビア特別区（ワシントンD.C.）で、最大都市はニューヨーク。
190,アメリカ合衆国,アメリカ合衆国,アメリカガッシュウコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States_%28DDD-F-416E_specifications%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_United_States_%28DDD-F-416E_specifications%29.svg,Q30,ワシントンD.C.,北アメリカ,340110988,9826675,1776,北アメリカ大陸中央部および北西部（アラスカ州）に位置し、大西洋と太平洋に面する連邦共和国。首都はコロンビア特別区（ワシントンD.C.）で、最大都市はニューヨーク。
190,米国,米国,ベイコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States_%28DDD-F-416E_specifications%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_United_States_%28DDD-F-416E_specifications%29.svg,Q30,ワシントンD.C.,北アメリカ,340110988,9826675,1776,北アメリカ大陸中央部および北西部（アラスカ州）に位置し、大西洋と太平洋に面する連邦共和国。首都はコロンビア特別区（ワシントンD.C.）で、最大都市はニューヨーク。
191,ベネズエラ,ベネズエラ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Venezuela.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Venezuela.svg,Q717,カラカス,南アメリカ,31250306,912050,1811,ベネズエラ・ボリバル共和国、通称ベネズエラは、南アメリカ大陸北部に位置する連邦共和制国家。東にガイアナ、西はコロンビア、南はブラジルと接し、北はカリブ海、大西洋に面する。
191,ベネズエラ・ボリバル共和国,ベネズエラ・ボリバル共和国,ベネズエラボリバルキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Venezuela.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Venezuela.svg,Q717,カラカス,南アメリカ,31250306,912050,1811,ベネズエラ・ボリバル共和国、通称ベネズエラは、南アメリカ大陸北部に位置する連邦共和制国家。東にガイアナ、西はコロンビア、南はブラジルと接し、北はカリブ海、大西洋に面する。
192,ジンバブエ,ジンバブエ,,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Zimbabwe.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Zimbabwe.svg,Q954,ハラレ,アフリカ,15178979,390757,1980,ジンバブエ共和国、通称ジンバブエは、アフリカ大陸の南部に位置する共和制国家。首都はハラレ。内陸国であり、モザンビーク、ザンビア、ボツワナ、南アフリカ共和国に隣接する。
192,ジンバブエ共和国,ジンバブエ共和国,ジンバブエキョウワコク,current,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Zimbabwe.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Zimbabwe.svg,Q954,ハラレ,アフリカ,15178979,390757,1980,ジンバブエ共和国、通称ジンバブエは、アフリカ大陸の南部に位置する共和制国家。首都はハラレ。内陸国であり、モザンビーク、ザンビア、ボツワナ、南アフリカ共和国に隣接する。
193,ソ連,ソ連,ソレン,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Soviet_Union.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Soviet_Union.svg,Q15180,モスクワ,ヨーロッパ/アジア,293047571,22402200,1922,ソビエト社会主義共和国連邦は、1922年から1991年までヨーロッパとアジアにまたがって存在した社会主義国家。複数のソビエト社会主義共和国から構成される連邦国家であった。
193,ソビエト連邦,ソビエト連邦,ソビエトレンポウ,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Soviet_Union.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Soviet_Union.svg,Q15180,モスクワ,ヨーロッパ/アジア,293047571,22402200,1922,ソビエト社会主義共和国連邦は、1922年から1991年までヨーロッパとアジアにまたがって存在した社会主義国家。複数のソビエト社会主義共和国から構成される連邦国家であった。
193,ソビエト社会主義共和国連邦,ソビエト社会主義共和国連邦,ソビエトシャカイシュギキョウワコクレンポウ,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Soviet_Union.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Soviet_Union.svg,Q15180,モスクワ,ヨーロッパ/アジア,293047571,22402200,1922,ソビエト社会主義共和国連邦は、1922年から1991年までヨーロッパとアジアにまたがって存在した社会主義国家。複数のソビエト社会主義共和国から構成される連邦国家であった。
194,ユーゴスラビア,ユーゴスラビア,,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Yugoslavia_%281946-1992%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Yugoslavia_%281946-1992%29.svg,Q36704,ベオグラード,ヨーロッパ,23271000,255804,1918,かつてバルカン半島に存在した、南スラヴ人を主体に合同して成立した国家の枠組みである。
194,ユーゴスラビア社会主義連邦共和国,ユーゴスラビア社会主義連邦共和国,ユーゴスラビアシャカイシュギレンポウキョウワコク,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Yugoslavia_%281946-1992%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Yugoslavia_%281946-1992%29.svg,Q83286,ベオグラード,ヨーロッパ,23724919,255804,,第二次世界大戦中の1943年から、解体される1992年まで存続した、ユーゴスラビアの社会主義国家。
194,ユーゴスラビア王国,ユーゴスラビア王国,ユーゴスラビアオウコク,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Yugoslavia_%281918%E2%80%931941%29.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Yugoslavia_%281918%E2%80%931941%29.svg,Q191077,ベオグラード,ヨーロッパ,,,1929,第一次世界大戦の終結（ハプスブルク帝国とオスマン帝国の解体消滅）に伴い、民族自決原則のもとに建国された南スラヴ人（ブルガリア本国のブルガリア人は除く）の統一国家である。
195,チェコスロバキア,チェコスロバキア,,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Czechoslovakia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Czechoslovakia.svg,Q33946,プラハ,ヨーロッパ,15700000,127900,1918,1918年から1992年にかけて中央ヨーロッパに存在した連邦国家である。現在のチェコ共和国およびスロバキア共和国により構成されていた。
195,チェコスロバキア社会主義共和国,チェコスロバキア社会主義共和国,チェコスロバキアシャカイシュギキョウワコク,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Czechoslovakia.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Czechoslovakia.svg,Q853348,プラハ,ヨーロッパ,15600000,127900,1948,1948年から1989年までの間存在したヨーロッパ東部の国家である。
196,東ドイツ,東ドイツ,ヒガシドイツ,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_German_Democratic_Republic.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_German_Democratic_Republic.svg,Q16957,東ベルリン,ヨーロッパ,16111000,108179,1949,第二次世界大戦後の1949年10月7日にドイツのソ連占領地域（SBZ）に建国された、かつて存在した国家である。
196,ドイツ民主共和国,ドイツ民主共和国,ドイツミンシュキョウワコク,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_German_Democratic_Republic.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_German_Democratic_Republic.svg,Q16957,東ベルリン,ヨーロッパ,16111000,108179,1949,第二次世界大戦後の1949年10月7日にドイツのソ連占領地域（SBZ）に建国された、かつて存在した国家である。
197,西ドイツ,西ドイツ,ニシドイツ,former,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Germany.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Germany.svg,Q713750,ボン,ヨーロッパ,63250000,248577,1949,1949年5月23日から1990年10月2日までのドイツ連邦共和国の通称である（略称:西独）。
